gene_name,GeneOntologyIDs,Term,Annotated,Significant,Expected,Fisher,ontology,mirna,Target,Score,Energy_kcal_mol,Query_start_end,Subject_start_end,Length,Query_Identity,Subject_Identity,prop.sig.genes,Species
Peve_00038270,GO:0005813,centrosome,999,3,2.43,0.0011,Cellular Components,mir-100,ID=Peve_00038270;Name=Peve_00038270;start=0;stop=1;cds_size=540::Porites_evermani_scaffold_6442:894-1894,153,-23.69,2 18,191 210,16,68.75%,81.25%,0.003003003003,Porites evermanni
Peve_00038270,GO:0098536,deuterosome,5,1,0.01,0.001,Cellular Components,mir-100,ID=Peve_00038270;Name=Peve_00038270;start=0;stop=1;cds_size=540::Porites_evermani_scaffold_6442:894-1894,153,-23.69,2 18,191 210,16,68.75%,81.25%,0.2,Porites evermanni
Peve_00040379,GO:0005737,cytoplasm,14070,39,34.29,1.10E-10,Cellular Components,mir-100,ID=Peve_00040379;Name=Peve_00040379;start=1;stop=1;cds_size=441::Porites_evermani_scaffold_733:145960-146960,146,-20.05,2 13,231 249,11,90.91%,90.91%,0.002771855011,Porites evermanni
Peve_00040379,GO:0005886,plasma membrane,7068,21,17.22,8.40E-13,Cellular Components,mir-100,ID=Peve_00040379;Name=Peve_00040379;start=1;stop=1;cds_size=441::Porites_evermani_scaffold_733:145960-146960,146,-20.05,2 13,231 249,11,90.91%,90.91%,0.002971137521,Porites evermanni
Peve_00040548,GO:0005737,cytoplasm,14070,39,34.29,1.10E-10,Cellular Components,mir-100,ID=Peve_00040548;Name=Peve_00040548;start=1;stop=1;cds_size=894::Porites_evermani_scaffold_742:140406-141406,152,-23.21,2 13,122 141,11,90.91%,90.91%,0.002771855011,Porites evermanni
Peve_00040548,GO:0005829,cytosol,4032,9,9.83,1.20E-06,Cellular Components,mir-100,ID=Peve_00040548;Name=Peve_00040548;start=1;stop=1;cds_size=894::Porites_evermani_scaffold_742:140406-141406,152,-23.21,2 13,122 141,11,90.91%,90.91%,0.002232142857,Porites evermanni
Peve_00041125,GO:0031982,vesicle,3125,5,7.62,0.00734,Cellular Components,mir-100,ID=Peve_00041125;Name=Peve_00041125;start=1;stop=1;cds_size=696::Porites_evermani_scaffold_773:52235-53235,157,-24.6,2 14,854 873,12,91.67%,91.67%,0.0016,Porites evermanni
Peve_00041291,GO:0005576,extracellular region,3968,11,9.67,2.00E-04,Cellular Components,mir-100,ID=Peve_00041291;Name=Peve_00041291;start=1;stop=1;cds_size=8370::Porites_evermani_scaffold_780:98449-99449,153,-23.79,2 14,516 535,12,83.33%,91.67%,0.002772177419,Porites evermanni
Peve_00041291,GO:0043197,dendritic spine,143,1,0.35,0.02828,Cellular Components,mir-100,ID=Peve_00041291;Name=Peve_00041291;start=1;stop=1;cds_size=8370::Porites_evermani_scaffold_780:98449-99449,153,-23.79,2 14,516 535,12,83.33%,91.67%,0.006993006993,Porites evermanni
Peve_00042049,GO:0005576,extracellular region,3968,11,9.67,2.00E-04,Cellular Components,mir-100,ID=Peve_00042049;Name=Peve_00042049;start=1;stop=1;cds_size=1401::Porites_evermani_scaffold_812:107857-108857,156,-24.76,2 19,365 389,22,72.73%,77.27%,0.002772177419,Porites evermanni
Peve_00043419,GO:0005886,plasma membrane,7068,21,17.22,8.40E-13,Cellular Components,mir-100,ID=Peve_00043419;Name=Peve_00043419;start=1;stop=1;cds_size=537::Porites_evermani_scaffold_886:6803-7803,153,-20.65,2 19,292 312,18,72.22%,77.78%,0.002971137521,Porites evermanni
Peve_00043468,GO:0005886,plasma membrane,7068,21,17.22,8.40E-13,Cellular Components,mir-100,ID=Peve_00043468;Name=Peve_00043468;start=0;stop=0;cds_size=3600::Porites_evermani_scaffold_89:502479-503479,145,-20.47,2 19,744 764,18,66.67%,72.22%,0.002971137521,Porites evermanni
Peve_00043468,GO:0045177,apical part of cell,710,3,1.73,0.02113,Cellular Components,mir-100,ID=Peve_00043468;Name=Peve_00043468;start=0;stop=0;cds_size=3600::Porites_evermani_scaffold_89:502479-503479,145,-20.47,2 19,744 764,18,66.67%,72.22%,0.004225352113,Porites evermanni
Peve_00043521,GO:0005886,plasma membrane,7068,21,17.22,8.40E-13,Cellular Components,mir-100,ID=Peve_00043521;Name=Peve_00043521;start=0;stop=1;cds_size=1074::Porites_evermani_scaffold_893:57033-57491,144,-21.68,2 19,192 214,20,65.00%,75.00%,0.002971137521,Porites evermanni
Peve_00045219,GO:0005634,nucleus,6583,14,16.04,0.00203,Cellular Components,mir-100,ID=Peve_00045219;Name=Peve_00045219;start=1;stop=1;cds_size=504::Porites_evermani_scaffold_99:32693-33542,155,-22.53,2 17,758 778,16,81.25%,81.25%,0.002126689959,Porites evermanni
Peve_00045219,GO:0005654,nucleoplasm,2472,8,6.02,1.80E-06,Cellular Components,mir-100,ID=Peve_00045219;Name=Peve_00045219;start=1;stop=1;cds_size=504::Porites_evermani_scaffold_99:32693-33542,155,-22.53,2 17,758 778,16,81.25%,81.25%,0.003236245955,Porites evermanni
Peve_00045219,GO:0005829,cytosol,4032,9,9.83,1.20E-06,Cellular Components,mir-100,ID=Peve_00045219;Name=Peve_00045219;start=1;stop=1;cds_size=504::Porites_evermani_scaffold_99:32693-33542,155,-22.53,2 17,758 778,16,81.25%,81.25%,0.002232142857,Porites evermanni
Peve_00004388,GO:0003723,RNA binding,1579,4,3.99,0.00338,Molecular Functions,mir-100,ID=Peve_00004388;Name=Peve_00004388;start=0;stop=1;cds_size=2277::Porites_evermani_scaffold_1272:73604-74604,169,-25.99,2 19,719 740,19,84.21%,84.21%,0.002533248892,Porites evermanni
Peve_00004388,GO:0005524,ATP binding,2649,9,6.69,3.80E-09,Molecular Functions,mir-100,ID=Peve_00004388;Name=Peve_00004388;start=0;stop=1;cds_size=2277::Porites_evermani_scaffold_1272:73604-74604,169,-25.99,2 19,719 740,19,84.21%,84.21%,0.003397508494,Porites evermanni
Peve_00005421,GO:0005524,ATP binding,2649,9,6.69,3.80E-09,Molecular Functions,mir-100,ID=Peve_00005421;Name=Peve_00005421;start=0;stop=1;cds_size=2409::Porites_evermani_scaffold_1344:63378-64378,153,-24.56,2 19,119 139,18,66.67%,83.33%,0.003397508494,Porites evermanni
Peve_00006583,GO:0005524,ATP binding,2649,9,6.69,3.80E-09,Molecular Functions,mir-100,ID=Peve_00006583;Name=Peve_00006583;start=1;stop=1;cds_size=4638::Porites_evermani_scaffold_1426:65160-66160,153,-21.15,2 19,143 163,18,72.22%,77.78%,0.003397508494,Porites evermanni
Peve_00006583,GO:0046872,metal ion binding,6616,18,16.72,1.70E-09,Molecular Functions,mir-100,ID=Peve_00006583;Name=Peve_00006583;start=1;stop=1;cds_size=4638::Porites_evermani_scaffold_1426:65160-66160,153,-21.15,2 19,143 163,18,72.22%,77.78%,0.002720677146,Porites evermanni
Peve_00006695,GO:0005509,calcium ion binding,1713,4,4.33,0.00044,Molecular Functions,mir-100,ID=Peve_00006695;Name=Peve_00006695;start=0;stop=1;cds_size=864::Porites_evermani_scaffold_1438:22406-23406,145,-23,2 15,699 721,16,75.00%,75.00%,0.002335084647,Porites evermanni
Peve_00006695,GO:0008270,zinc ion binding,1370,2,3.46,0.0323,Molecular Functions,mir-100,ID=Peve_00006695;Name=Peve_00006695;start=0;stop=1;cds_size=864::Porites_evermani_scaffold_1438:22406-23406,145,-23,2 15,699 721,16,75.00%,75.00%,0.001459854015,Porites evermanni
Peve_00008236,GO:0003723,RNA binding,1579,4,3.99,0.00338,Molecular Functions,mir-100,ID=Peve_00008236;Name=Peve_00008236;start=1;stop=1;cds_size=966::Porites_evermani_scaffold_156:177805-178805,153,-21.49,2 19,583 603,18,72.22%,77.78%,0.002533248892,Porites evermanni
Peve_00008656,GO:0008013,beta-catenin binding,51,1,0.13,0.01039,Molecular Functions,mir-100,ID=Peve_00008656;Name=Peve_00008656;start=1;stop=1;cds_size=378::Porites_evermani_scaffold_1591:23054-24054,154,-21.17,2 19,547 566,17,70.59%,76.47%,0.01960784314,Porites evermanni
Peve_00008656,GO:0042802,identical protein binding,1964,6,4.96,0.02431,Molecular Functions,mir-100,ID=Peve_00008656;Name=Peve_00008656;start=1;stop=1;cds_size=378::Porites_evermani_scaffold_1591:23054-24054,154,-21.17,2 19,547 566,17,70.59%,76.47%,0.003054989817,Porites evermanni
Peve_00010097,GO:0005506,iron ion binding,280,2,0.71,0.00155,Molecular Functions,mir-100,ID=Peve_00010097;Name=Peve_00010097;start=1;stop=1;cds_size=1719::Porites_evermani_scaffold_1704:66890-67890,148,-21.63,2 19,873 895,20,70.00%,75.00%,0.007142857143,Porites evermanni
Peve_00010142,GO:0005524,ATP binding,2649,9,6.69,3.80E-09,Molecular Functions,mir-100,ID=Peve_00010142;Name=Peve_00010142;start=1;stop=1;cds_size=945::Porites_evermani_scaffold_171:82563-83563,152,-20.81,2 19,746 764,17,70.59%,82.35%,0.003397508494,Porites evermanni
Peve_00010142,GO:0046872,metal ion binding,6616,18,16.72,1.70E-09,Molecular Functions,mir-100,ID=Peve_00010142;Name=Peve_00010142;start=1;stop=1;cds_size=945::Porites_evermani_scaffold_171:82563-83563,152,-20.81,2 19,746 764,17,70.59%,82.35%,0.002720677146,Porites evermanni
Peve_00010496,GO:0005506,iron ion binding,280,2,0.71,0.00155,Molecular Functions,mir-100,ID=Peve_00010496;Name=Peve_00010496;start=1;stop=1;cds_size=837::Porites_evermani_scaffold_174:283637-284637,152,-23.72,2 13,324 343,11,90.91%,90.91%,0.007142857143,Porites evermanni
Peve_00010592,GO:0005524,ATP binding,2649,9,6.69,3.80E-09,Molecular Functions,mir-100,ID=Peve_00010592;Name=Peve_00010592;start=1;stop=1;cds_size=4005::Porites_evermani_scaffold_1752:32437-33437,151,-22.99,2 18,138 156,16,75.00%,81.25%,0.003397508494,Porites evermanni
Peve_00010592,GO:0046872,metal ion binding,6616,18,16.72,1.70E-09,Molecular Functions,mir-100,ID=Peve_00010592;Name=Peve_00010592;start=1;stop=1;cds_size=4005::Porites_evermani_scaffold_1752:32437-33437,151,-22.99,2 18,138 156,16,75.00%,81.25%,0.002720677146,Porites evermanni
Peve_00011166,GO:0000287,magnesium ion binding,331,2,0.84,0.00215,Molecular Functions,mir-100,ID=Peve_00011166;Name=Peve_00011166;start=1;stop=0;cds_size=1221::Porites_evermani_scaffold_180:107411-108411,157,-22.21,2 19,208 228,18,72.22%,83.33%,0.006042296073,Porites evermanni
Peve_00013614,GO:0046872,metal ion binding,6616,18,16.72,1.70E-09,Molecular Functions,mir-100,ID=Peve_00013614;Name=Peve_00013614;start=1;stop=1;cds_size=1818::Porites_evermani_scaffold_2005:45996-46996,147,-21.49,2 18,23 45,19,73.68%,73.68%,0.002720677146,Porites evermanni
Peve_00016404,GO:0005509,calcium ion binding,1713,4,4.33,0.00044,Molecular Functions,mir-100,ID=Peve_00016404;Name=Peve_00016404;start=1;stop=1;cds_size=582::Porites_evermani_scaffold_229:326122-327122,153,-23.91,2 19,202 224,20,70.00%,75.00%,0.002335084647,Porites evermanni
Peve_00018443,GO:0005085,guanyl-nucleotide exchange factor activity,188,1,0.48,0.03777,Molecular Functions,mir-100,ID=Peve_00018443;Name=Peve_00018443;start=1;stop=1;cds_size=2109::Porites_evermani_scaffold_250:196888-197888,145,-20.65,2 10,366 385,8,100.00%,100.00%,0.005319148936,Porites evermanni
Peve_00018474,GO:0042802,identical protein binding,1964,6,4.96,0.02431,Molecular Functions,mir-100,ID=Peve_00018474;Name=Peve_00018474;start=1;stop=1;cds_size=1764::Porites_evermani_scaffold_2502:64409-65409,140,-20.88,2 9,950 969,7,100.00%,100.00%,0.003054989817,Porites evermanni
Peve_00026456,GO:0046872,metal ion binding,6616,18,16.72,1.70E-09,Molecular Functions,mir-100,ID=Peve_00026456;Name=Peve_00026456;start=1;stop=1;cds_size=3657::Porites_evermani_scaffold_359:96394-97394,158,-20.53,2 19,522 541,17,76.47%,76.47%,0.002720677146,Porites evermanni
Peve_00028461,GO:0000287,magnesium ion binding,331,2,0.84,0.00215,Molecular Functions,mir-100,ID=Peve_00028461;Name=Peve_00028461;start=1;stop=1;cds_size=1221::Porites_evermani_scaffold_395:140633-141633,152,-21.52,2 14,717 738,14,85.71%,85.71%,0.006042296073,Porites evermanni
Peve_00028461,GO:0005509,calcium ion binding,1713,4,4.33,0.00044,Molecular Functions,mir-100,ID=Peve_00028461;Name=Peve_00028461;start=1;stop=1;cds_size=1221::Porites_evermani_scaffold_395:140633-141633,152,-21.52,2 14,717 738,14,85.71%,85.71%,0.002335084647,Porites evermanni
Peve_00028461,GO:0046872,metal ion binding,6616,18,16.72,1.70E-09,Molecular Functions,mir-100,ID=Peve_00028461;Name=Peve_00028461;start=1;stop=1;cds_size=1221::Porites_evermani_scaffold_395:140633-141633,152,-21.52,2 14,717 738,14,85.71%,85.71%,0.002720677146,Porites evermanni
Peve_00029363,GO:0003723,RNA binding,1579,4,3.99,0.00338,Molecular Functions,mir-100,ID=Peve_00029363;Name=Peve_00029363;start=1;stop=1;cds_size=276::Porites_evermani_scaffold_41:132019-133019,147,-23.18,2 19,19 36,17,70.59%,76.47%,0.002533248892,Porites evermanni
Peve_00032945,GO:0003723,RNA binding,1579,4,3.99,0.00338,Molecular Functions,mir-100,ID=Peve_00032945;Name=Peve_00032945;start=1;stop=0;cds_size=1680::Porites_evermani_scaffold_4848:12311-13311,151,-20.73,2 19,283 302,18,72.22%,83.33%,0.002533248892,Porites evermanni
Peve_00032945,GO:0031490,chromatin DNA binding,58,1,0.15,0.0118,Molecular Functions,mir-100,ID=Peve_00032945;Name=Peve_00032945;start=1;stop=0;cds_size=1680::Porites_evermani_scaffold_4848:12311-13311,151,-20.73,2 19,283 302,18,72.22%,83.33%,0.01724137931,Porites evermanni
Peve_00032945,GO:0046872,metal ion binding,6616,18,16.72,1.70E-09,Molecular Functions,mir-100,ID=Peve_00032945;Name=Peve_00032945;start=1;stop=0;cds_size=1680::Porites_evermani_scaffold_4848:12311-13311,151,-20.73,2 19,283 302,18,72.22%,83.33%,0.002720677146,Porites evermanni
Peve_00034369,GO:0042802,identical protein binding,1964,6,4.96,0.02431,Molecular Functions,mir-100,ID=Peve_00034369;Name=Peve_00034369;start=1;stop=1;cds_size=1272::Porites_evermani_scaffold_52:476152-477152,146,-20.45,2 16,517 538,16,75.00%,75.00%,0.003054989817,Porites evermanni
Peve_00034570,GO:0004674,protein serine/threonine kinase activity,557,2,1.41,0.00593,Molecular Functions,mir-100,ID=Peve_00034570;Name=Peve_00034570;start=1;stop=0;cds_size=882::Porites_evermani_scaffold_5250:3144-4144,151,-21.82,2 13,577 597,12,91.67%,91.67%,0.003590664273,Porites evermanni
Peve_00034570,GO:0005524,ATP binding,2649,9,6.69,3.80E-09,Molecular Functions,mir-100,ID=Peve_00034570;Name=Peve_00034570;start=1;stop=0;cds_size=882::Porites_evermani_scaffold_5250:3144-4144,151,-21.82,2 13,577 597,12,91.67%,91.67%,0.003397508494,Porites evermanni
Peve_00034570,GO:0046872,metal ion binding,6616,18,16.72,1.70E-09,Molecular Functions,mir-100,ID=Peve_00034570;Name=Peve_00034570;start=1;stop=0;cds_size=882::Porites_evermani_scaffold_5250:3144-4144,151,-21.82,2 13,577 597,12,91.67%,91.67%,0.002720677146,Porites evermanni
Peve_00034570,GO:0106310,protein serine kinase activity,509,2,1.29,0.00498,Molecular Functions,mir-100,ID=Peve_00034570;Name=Peve_00034570;start=1;stop=0;cds_size=882::Porites_evermani_scaffold_5250:3144-4144,151,-21.82,2 13,577 597,12,91.67%,91.67%,0.003929273084,Porites evermanni
Peve_00037515,GO:0005524,ATP binding,2649,9,6.69,3.80E-09,Molecular Functions,mir-100,ID=Peve_00037515;Name=Peve_00037515;start=1;stop=1;cds_size=2565::Porites_evermani_scaffold_617:116624-117624,148,-21.69,2 14,724 744,13,84.62%,84.62%,0.003397508494,Porites evermanni
Peve_00039520,GO:0046872,metal ion binding,6616,18,16.72,1.70E-09,Molecular Functions,mir-100,ID=Peve_00039520;Name=Peve_00039520;start=0;stop=1;cds_size=513::Porites_evermani_scaffold_6997:3306-4306,152,-21.15,2 13,157 176,11,90.91%,90.91%,0.002720677146,Porites evermanni
Peve_00041130,GO:0046872,metal ion binding,6616,18,16.72,1.70E-09,Molecular Functions,mir-100,ID=Peve_00041130;Name=Peve_00041130;start=1;stop=1;cds_size=273::Porites_evermani_scaffold_773:53009-54009,157,-24.6,2 14,80 99,12,91.67%,91.67%,0.002720677146,Porites evermanni
Peve_00043419,GO:0004674,protein serine/threonine kinase activity,557,2,1.41,0.00593,Molecular Functions,mir-100,ID=Peve_00043419;Name=Peve_00043419;start=1;stop=1;cds_size=537::Porites_evermani_scaffold_886:6803-7803,153,-20.65,2 19,292 312,18,72.22%,77.78%,0.003590664273,Porites evermanni
Peve_00043419,GO:0005524,ATP binding,2649,9,6.69,3.80E-09,Molecular Functions,mir-100,ID=Peve_00043419;Name=Peve_00043419;start=1;stop=1;cds_size=537::Porites_evermani_scaffold_886:6803-7803,153,-20.65,2 19,292 312,18,72.22%,77.78%,0.003397508494,Porites evermanni
Peve_00043419,GO:0106310,protein serine kinase activity,509,2,1.29,0.00498,Molecular Functions,mir-100,ID=Peve_00043419;Name=Peve_00043419;start=1;stop=1;cds_size=537::Porites_evermani_scaffold_886:6803-7803,153,-20.65,2 19,292 312,18,72.22%,77.78%,0.003929273084,Porites evermanni
Peve_00043468,GO:0005509,calcium ion binding,1713,4,4.33,0.00044,Molecular Functions,mir-100,ID=Peve_00043468;Name=Peve_00043468;start=0;stop=0;cds_size=3600::Porites_evermani_scaffold_89:502479-503479,145,-20.47,2 19,744 764,18,66.67%,72.22%,0.002335084647,Porites evermanni
Peve_00043468,GO:0005524,ATP binding,2649,9,6.69,3.80E-09,Molecular Functions,mir-100,ID=Peve_00043468;Name=Peve_00043468;start=0;stop=0;cds_size=3600::Porites_evermani_scaffold_89:502479-503479,145,-20.47,2 19,744 764,18,66.67%,72.22%,0.003397508494,Porites evermanni
Peve_00045219,GO:0008270,zinc ion binding,1370,2,3.46,0.0323,Molecular Functions,mir-100,ID=Peve_00045219;Name=Peve_00045219;start=1;stop=1;cds_size=504::Porites_evermani_scaffold_99:32693-33542,155,-22.53,2 17,758 778,16,81.25%,81.25%,0.001459854015,Porites evermanni
Pocillopora_meandrina_HIv1___RNAseq.g27663.t1,GO:0030435,sporulation resulting in formation of a cellular sp...,13,1,0.02,0.0192,Biological Processes,mir-100,ID=Pocillopora_meandrina_HIv1___RNAseq.g27663.t1::Pocillopora_meandrina_HIv1___Sc0000006:9697009-9698009,147,-20.62,2 18,22 46,21,71.43%,71.43%,0.07692307692,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g27412.t1,GO:0005813,centrosome,594,4,0.8,0.0077,Cellular Components,mir-100,ID=Pocillopora_meandrina_HIv1___RNAseq.g27412.t1::Pocillopora_meandrina_HIv1___Sc0000006:6905196-6906196,162,-23.65,2 19,898 917,17,76.47%,82.35%,0.006734006734,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g11271.t1,GO:0005813,centrosome,594,4,0.8,0.0077,Cellular Components,mir-100,ID=Pocillopora_meandrina_HIv1___RNAseq.g11271.t1::Pocillopora_meandrina_HIv1___Sc0000016:1364733-1365733,152,-23.06,2 19,390 414,22,68.18%,77.27%,0.006734006734,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g376.t1,GO:0005813,centrosome,594,4,0.8,0.0077,Cellular Components,mir-100,ID=Pocillopora_meandrina_HIv1___RNAseq.g376.t1::Pocillopora_meandrina_HIv1___Sc0000020:4185391-4186391,153,-21.91,2 18,183 202,16,75.00%,75.00%,0.006734006734,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g16711.t1a,GO:0005813,centrosome,594,4,0.8,0.0077,Cellular Components,mir-100,ID=Pocillopora_meandrina_HIv1___RNAseq.g16711.t1a::Pocillopora_meandrina_HIv1___Sc0000025:1414400-1415400,149,-20.68,2 14,137 156,12,83.33%,83.33%,0.006734006734,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g16711.t1a,GO:0098536,deuterosome,3,1,0,0.0041,Cellular Components,mir-100,ID=Pocillopora_meandrina_HIv1___RNAseq.g16711.t1a::Pocillopora_meandrina_HIv1___Sc0000025:1414400-1415400,149,-20.68,2 14,137 156,12,83.33%,83.33%,0.3333333333,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g16532.t1,GO:0020037,heme binding,198,2,0.29,0.033,Molecular Functions,mir-100,ID=Pocillopora_meandrina_HIv1___RNAseq.g16532.t1::Pocillopora_meandrina_HIv1___Sc0000003:18559611-18560611,140,-20.53,2 9,694 713,7,100.00%,100.00%,0.0101010101,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g20909.t1,GO:0020037,heme binding,198,2,0.29,0.033,Molecular Functions,mir-100,ID=Pocillopora_meandrina_HIv1___TS.g20909.t1::Pocillopora_meandrina_HIv1___Sc0000019:653128-654128,152,-22.57,2 13,566 585,11,90.91%,90.91%,0.0101010101,Pocillopora tuahiniensis
LOC114955149,GO:0046872,metal ion binding,5724,15,10.02,0.03333,Molecular Functions,mir-2023,ID=gene-LOC114955149;Dbxref=GeneID:114955149;Name=LOC114955149;gbkey=Gene;gene=LOC114955149;gene_biotype=protein_coding::NC_058072.1:156118-157118,169,-26.4,2 20,824 846,20,85.00%,85.00%,0.002620545073,Acropora pulchra
LOC114966406,GO:0046872,metal ion binding,5724,15,10.02,0.03333,Molecular Functions,mir-2023,ID=gene-LOC114966406;Dbxref=GeneID:114966406;Name=LOC114966406;gbkey=Gene;gene=LOC114966406;gene_biotype=protein_coding::NC_058076.1:6270379-6271379,145,-20.42,2 17,807 828,17,76.47%,76.47%,0.002620545073,Acropora pulchra
LOC114971032,GO:0046872,metal ion binding,5724,15,10.02,0.03333,Molecular Functions,mir-2023,ID=gene-LOC114971032;Dbxref=GeneID:114971032;Name=LOC114971032;gbkey=Gene;gene=LOC114971032;gene_biotype=protein_coding::NC_058078.1:2883158-2883715,165,-21.48,2 20,225 247,20,80.00%,85.00%,0.002620545073,Acropora pulchra
LOC114976823,GO:0046872,metal ion binding,5724,15,10.02,0.03333,Molecular Functions,mir-2023,ID=gene-LOC114976823;Dbxref=GeneID:114976823;Name=LOC114976823;gbkey=Gene;gene=LOC114976823;gene_biotype=protein_coding::NC_058068.1:6427854-6428854,162,-21.11,2 20,690 711,19,73.68%,84.21%,0.002620545073,Acropora pulchra
