miRNA,mRNA,PCC.cor,p_value,adjusted_p_value,score,energy,query_start_end,subject_start_end,total_bp_shared,query_similar,subject_similar,moduleColor,hpf_1,hpf_4,hpf_9,hpf_14,hpf_22,hpf_28,hpf_48,hpf_72,hpf_1.1,hpf_4.1,hpf_9.1,hpf_14.1,hpf_22.1,hpf_28.1,hpf_48.1,hpf_72.1,category,timepoint,count,mean,sd,se,mirna_zscore,mrna_mean_zscore,mrna_sd_zscore,mrna_se_zscore
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___RNAseq.g44580.t1,0.9813250012,1.61E-05,0.02356600398,152,-20.49,2 22,638 664,23,65.22%,69.57%,yellow,0.3534594888,0.4081722271,0.3288919536,0.2923695092,-0.2333892121,-0.1753911313,-0.4381105546,-0.5086557645,0.05535452197,0.02514309548,0.07596158869,0.1169257515,0.2145187023,0.3539000024,0.01545663291,0.004101445926,Maternal,22_hpf,83921.33,5.287093681,0.4017086481,0.2008543241,1.361477039,-1.431912323,0.2128114519,0.2128114519
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___RNAseq.g44580.t1,0.9813250012,1.61E-05,0.02356600398,152,-20.49,2 22,638 664,23,65.22%,69.57%,yellow,0.3534594888,0.4081722271,0.3288919536,0.2923695092,-0.2333892121,-0.1753911313,-0.4381105546,-0.5086557645,0.05535452197,0.02514309548,0.07596158869,0.1169257515,0.2145187023,0.3539000024,0.01545663291,0.004101445926,Maternal,28_hpf,112494.51,5.738065077,1.093447298,0.546723649,1.986359146,-1.202979258,2.769652484,2.769652484
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___RNAseq.g44580.t1,0.9813250012,1.61E-05,0.02356600398,152,-20.49,2 22,638 664,23,65.22%,69.57%,yellow,0.3534594888,0.4081722271,0.3288919536,0.2923695092,-0.2333892121,-0.1753911313,-0.4381105546,-0.5086557645,0.05535452197,0.02514309548,0.07596158869,0.1169257515,0.2145187023,0.3539000024,0.01545663291,0.004101445926,Maternal,48_hpf,35486.44,4.515843739,0.6283804291,0.3141902146,0.3022286075,-1.823432972,1.050647693,1.050647693
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___RNAseq.g44580.t1,0.9813250012,1.61E-05,0.02356600398,152,-20.49,2 22,638 664,23,65.22%,69.57%,yellow,0.3534594888,0.4081722271,0.3288919536,0.2923695092,-0.2333892121,-0.1753911313,-0.4381105546,-0.5086557645,0.05535452197,0.02514309548,0.07596158869,0.1169257515,0.2145187023,0.3539000024,0.01545663291,0.004101445926,Maternal,72_hpf,22479.13,4.247144452,0.4266930778,0.2133465389,0.01776481041,-1.959836638,0.3051602238,0.3051602238
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g7805.t1,-0.8142208481,0.01387937615,0.1133934399,143,-23.48,2 16,898 921,14,64.29%,78.57%,lightgreen,-0.03520135149,0.2524083778,0.1864514855,0.2779114109,0.2479462774,-0.01455531172,-0.2434791968,-0.6435393338,0.8534878071,0.1784117278,0.3238734302,0.1370213433,0.1864707073,0.939149353,0.1947899216,0.0001248504321,Maternal,1_hpf,0,5.143165565,0.06663159515,0.03331579758,-0.473843268,-1.504976614,-1.025718097,-1.025718097
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g7805.t1,-0.8142208481,0.01387937615,0.1133934399,143,-23.48,2 16,898 921,14,64.29%,78.57%,lightgreen,-0.03520135149,0.2524083778,0.1864514855,0.2779114109,0.2479462774,-0.01455531172,-0.2434791968,-0.6435393338,0.8534878071,0.1784117278,0.3238734302,0.1370213433,0.1864707073,0.939149353,0.1947899216,0.0001248504321,Maternal,4_hpf,0,5.396718069,0.6531913067,0.3265956534,-0.473843268,-1.376262126,1.142354973,1.142354973
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g7805.t1,-0.8142208481,0.01387937615,0.1133934399,143,-23.48,2 16,898 921,14,64.29%,78.57%,lightgreen,-0.03520135149,0.2524083778,0.1864514855,0.2779114109,0.2479462774,-0.01455531172,-0.2434791968,-0.6435393338,0.8534878071,0.1784117278,0.3238734302,0.1370213433,0.1864707073,0.939149353,0.1947899216,0.0001248504321,Maternal,9_hpf,0,5.492369698,0.4249502558,0.2124751279,-0.473843268,-1.32770512,0.2987183131,0.2987183131
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g7805.t1,-0.8142208481,0.01387937615,0.1133934399,143,-23.48,2 16,898 921,14,64.29%,78.57%,lightgreen,-0.03520135149,0.2524083778,0.1864514855,0.2779114109,0.2479462774,-0.01455531172,-0.2434791968,-0.6435393338,0.8534878071,0.1784117278,0.3238734302,0.1370213433,0.1864707073,0.939149353,0.1947899216,0.0001248504321,Maternal,14_hpf,1546.13,5.642799689,0.3229335976,0.1614667988,-0.4400301267,-1.25134019,-0.07836106183,-0.07836106183
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g7805.t1,-0.8142208481,0.01387937615,0.1133934399,143,-23.48,2 16,898 921,14,64.29%,78.57%,lightgreen,-0.03520135149,0.2524083778,0.1864514855,0.2779114109,0.2479462774,-0.01455531172,-0.2434791968,-0.6435393338,0.8534878071,0.1784117278,0.3238734302,0.1370213433,0.1864707073,0.939149353,0.1947899216,0.0001248504321,Maternal,22_hpf,1351.15,5.57143019,0.7455423142,0.3727711571,-0.4442942483,-1.287570511,1.483707658,1.483707658
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g7805.t1,-0.8142208481,0.01387937615,0.1133934399,143,-23.48,2 16,898 921,14,64.29%,78.57%,lightgreen,-0.03520135149,0.2524083778,0.1864514855,0.2779114109,0.2479462774,-0.01455531172,-0.2434791968,-0.6435393338,0.8534878071,0.1784117278,0.3238734302,0.1370213433,0.1864707073,0.939149353,0.1947899216,0.0001248504321,Maternal,28_hpf,878.86,5.101081036,0.3434136959,0.1717068479,-0.4546230101,-1.526340585,-0.002661437908,-0.002661437908
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g7805.t1,-0.8142208481,0.01387937615,0.1133934399,143,-23.48,2 16,898 921,14,64.29%,78.57%,lightgreen,-0.03520135149,0.2524083778,0.1864514855,0.2779114109,0.2479462774,-0.01455531172,-0.2434791968,-0.6435393338,0.8534878071,0.1784117278,0.3238734302,0.1370213433,0.1864707073,0.939149353,0.1947899216,0.0001248504321,Maternal,48_hpf,2259.44,4.778952492,0.6041412898,0.3020706449,-0.42443037,-1.68986731,0.9610537026,0.9610537026
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g7805.t1,-0.8142208481,0.01387937615,0.1133934399,143,-23.48,2 16,898 921,14,64.29%,78.57%,lightgreen,-0.03520135149,0.2524083778,0.1864514855,0.2779114109,0.2479462774,-0.01455531172,-0.2434791968,-0.6435393338,0.8534878071,0.1784117278,0.3238734302,0.1370213433,0.1864707073,0.939149353,0.1947899216,0.0001248504321,Maternal,72_hpf,5459.22,4.07732787,0.3604600693,0.1802300346,-0.3544526753,-2.046043061,0.06034627028,0.06034627028
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g36946.t1,0.7892305933,0.01986364064,0.1319686361,163,-21.95,2 20,113 134,18,72.22%,83.33%,yellow,0.3496245316,0.65885584,0.3369081395,-0.06881590855,-0.4266988297,-0.3647961884,-0.2411685098,-0.2093637139,0.05824300455,7.53E-05,0.06867493441,0.7178504197,0.01869773647,0.04747103376,0.1991926757,0.2668406762,Maternal,1_hpf,4076.88,12.72055901,0.1078029109,0.05390145546,-0.3846838057,2.341644098,-0.8735384991,-0.8735384991
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g36946.t1,0.7892305933,0.01986364064,0.1319686361,163,-21.95,2 20,113 134,18,72.22%,83.33%,yellow,0.3496245316,0.65885584,0.3369081395,-0.06881590855,-0.4266988297,-0.3647961884,-0.2411685098,-0.2093637139,0.05824300455,7.53E-05,0.06867493441,0.7178504197,0.01869773647,0.04747103376,0.1991926757,0.2668406762,Maternal,4_hpf,4845.97,13.43615173,0.803112338,0.401556169,-0.3678641665,2.704910671,1.696501029,1.696501029
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g36946.t1,0.7892305933,0.01986364064,0.1319686361,163,-21.95,2 20,113 134,18,72.22%,83.33%,yellow,0.3496245316,0.65885584,0.3369081395,-0.06881590855,-0.4266988297,-0.3647961884,-0.2411685098,-0.2093637139,0.05824300455,7.53E-05,0.06867493441,0.7178504197,0.01869773647,0.04747103376,0.1991926757,0.2668406762,Maternal,9_hpf,243.55,12.68928742,0.1775342174,0.08876710869,-0.4685169432,2.325769252,-0.6157939512,-0.6157939512
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g36946.t1,0.7892305933,0.01986364064,0.1319686361,163,-21.95,2 20,113 134,18,72.22%,83.33%,yellow,0.3496245316,0.65885584,0.3369081395,-0.06881590855,-0.4266988297,-0.3647961884,-0.2411685098,-0.2093637139,0.05824300455,7.53E-05,0.06867493441,0.7178504197,0.01869773647,0.04747103376,0.1991926757,0.2668406762,Maternal,14_hpf,171.79,11.64154361,0.2552271179,0.1276135589,-0.4700863009,1.793888061,-0.3286213378,-0.3286213378
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g36946.t1,0.7892305933,0.01986364064,0.1319686361,163,-21.95,2 20,113 134,18,72.22%,83.33%,yellow,0.3496245316,0.65885584,0.3369081395,-0.06881590855,-0.4266988297,-0.3647961884,-0.2411685098,-0.2093637139,0.05824300455,7.53E-05,0.06867493441,0.7178504197,0.01869773647,0.04747103376,0.1991926757,0.2668406762,Maternal,22_hpf,150.13,10.64941413,0.1384639534,0.06923197671,-0.470559995,1.290239171,-0.76020753,-0.76020753
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g36946.t1,0.7892305933,0.01986364064,0.1319686361,163,-21.95,2 20,113 134,18,72.22%,83.33%,yellow,0.3496245316,0.65885584,0.3369081395,-0.06881590855,-0.4266988297,-0.3647961884,-0.2411685098,-0.2093637139,0.05824300455,7.53E-05,0.06867493441,0.7178504197,0.01869773647,0.04747103376,0.1991926757,0.2668406762,Maternal,28_hpf,439.43,10.98084748,0.7118634004,0.3559317002,-0.464233139,1.458489426,1.359221873,1.359221873
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g36946.t1,0.7892305933,0.01986364064,0.1319686361,163,-21.95,2 20,113 134,18,72.22%,83.33%,yellow,0.3496245316,0.65885584,0.3369081395,-0.06881590855,-0.4266988297,-0.3647961884,-0.2411685098,-0.2093637139,0.05824300455,7.53E-05,0.06867493441,0.7178504197,0.01869773647,0.04747103376,0.1991926757,0.2668406762,Maternal,48_hpf,0,11.17014441,0.1354344026,0.06771720132,-0.473843268,1.554584935,-0.7714055161,-0.7714055161
Montipora_capitata_HIv3___Scaffold_13_939196,Montipora_capitata_HIv3___RNAseq.g36946.t1,0.7892305933,0.01986364064,0.1319686361,163,-21.95,2 20,113 134,18,72.22%,83.33%,yellow,0.3496245316,0.65885584,0.3369081395,-0.06881590855,-0.4266988297,-0.3647961884,-0.2411685098,-0.2093637139,0.05824300455,7.53E-05,0.06867493441,0.7178504197,0.01869773647,0.04747103376,0.1991926757,0.2668406762,Maternal,72_hpf,481.7,11.25600295,0.07660147522,0.03830073761,-0.4633087139,1.598170537,-0.9888668981,-0.9888668981
Montipora_capitata_HIv3___Scaffold_7_451889,Montipora_capitata_HIv3___RNAseq.g44311.t1,-0.7399776537,0.03582582758,0.1712984134,163,-20.77,2 23,973 994,21,66.67%,85.71%,yellow,0.4372026713,0.3261062527,0.4997835251,-0.4577373633,-0.3465446659,-0.01099103948,-0.07314422284,-0.3376562441,0.01569608159,0.0786286734,0.00492149428,0.01097630359,0.06064733867,0.9540321984,0.7008899943,0.06802364,Maternal,1_hpf,1164.82,8.958622163,0.09962662778,0.04981331389,-0.4483691984,0.4319182398,-0.9037601098,-0.9037601098
Montipora_capitata_HIv3___Scaffold_7_451889,Montipora_capitata_HIv3___RNAseq.g44311.t1,-0.7399776537,0.03582582758,0.1712984134,163,-20.77,2 23,973 994,21,66.67%,85.71%,yellow,0.4372026713,0.3261062527,0.4997835251,-0.4577373633,-0.3465446659,-0.01099103948,-0.07314422284,-0.3376562441,0.01569608159,0.0786286734,0.00492149428,0.01097630359,0.06064733867,0.9540321984,0.7008899943,0.06802364,Maternal,4_hpf,1384.56,8.63817713,0.5819076272,0.2909538136,-0.4435635872,0.26924614,0.8788724616,0.8788724616
Montipora_capitata_HIv3___Scaffold_7_451889,Montipora_capitata_HIv3___RNAseq.g44311.t1,-0.7399776537,0.03582582758,0.1712984134,163,-20.77,2 23,973 994,21,66.67%,85.71%,yellow,0.4372026713,0.3261062527,0.4997835251,-0.4577373633,-0.3465446659,-0.01099103948,-0.07314422284,-0.3376562441,0.01569608159,0.0786286734,0.00492149428,0.01097630359,0.06064733867,0.9540321984,0.7008899943,0.06802364,Maternal,9_hpf,1217.73,9.020711141,0.07530840958,0.03765420479,-0.4472120814,0.4634373565,-0.9936463958,-0.9936463958
Montipora_capitata_HIv3___Scaffold_7_451889,Montipora_capitata_HIv3___RNAseq.g44311.t1,-0.7399776537,0.03582582758,0.1712984134,163,-20.77,2 23,973 994,21,66.67%,85.71%,yellow,0.4372026713,0.3261062527,0.4997835251,-0.4577373633,-0.3465446659,-0.01099103948,-0.07314422284,-0.3376562441,0.01569608159,0.0786286734,0.00492149428,0.01097630359,0.06064733867,0.9540321984,0.7008899943,0.06802364,Maternal,14_hpf,5497.34,8.003573173,0.1017492698,0.05087463491,-0.3536190087,-0.05290695129,-0.8959142879,-0.8959142879
Montipora_capitata_HIv3___Scaffold_7_451889,Montipora_capitata_HIv3___RNAseq.g44311.t1,-0.7399776537,0.03582582758,0.1712984134,163,-20.77,2 23,973 994,21,66.67%,85.71%,yellow,0.4372026713,0.3261062527,0.4997835251,-0.4577373633,-0.3465446659,-0.01099103948,-0.07314422284,-0.3376562441,0.01569608159,0.0786286734,0.00492149428,0.01097630359,0.06064733867,0.9540321984,0.7008899943,0.06802364,Maternal,22_hpf,7356.25,8.12886844,0.2157121577,0.1078560789,-0.3129655148,0.01069847891,-0.4746786262,-0.4746786262
Montipora_capitata_HIv3___Scaffold_7_451889,Montipora_capitata_HIv3___RNAseq.g44311.t1,-0.7399776537,0.03582582758,0.1712984134,163,-20.77,2 23,973 994,21,66.67%,85.71%,yellow,0.4372026713,0.3261062527,0.4997835251,-0.4577373633,-0.3465446659,-0.01099103948,-0.07314422284,-0.3376562441,0.01569608159,0.0786286734,0.00492149428,0.01097630359,0.06064733867,0.9540321984,0.7008899943,0.06802364,Maternal,28_hpf,8642.16,8.48897237,0.2604332601,0.1302166301,-0.2848432635,0.1935031917,-0.3093781191,-0.3093781191
Montipora_capitata_HIv3___Scaffold_7_451889,Montipora_capitata_HIv3___RNAseq.g44311.t1,-0.7399776537,0.03582582758,0.1712984134,163,-20.77,2 23,973 994,21,66.67%,85.71%,yellow,0.4372026713,0.3261062527,0.4997835251,-0.4577373633,-0.3465446659,-0.01099103948,-0.07314422284,-0.3376562441,0.01569608159,0.0786286734,0.00492149428,0.01097630359,0.06064733867,0.9540321984,0.7008899943,0.06802364,Maternal,48_hpf,7442.85,8.435269603,0.08337620087,0.04168810044,-0.3110716133,0.1662412875,-0.9638257984,-0.9638257984
Montipora_capitata_HIv3___Scaffold_7_451889,Montipora_capitata_HIv3___RNAseq.g44311.t1,-0.7399776537,0.03582582758,0.1712984134,163,-20.77,2 23,973 994,21,66.67%,85.71%,yellow,0.4372026713,0.3261062527,0.4997835251,-0.4577373633,-0.3465446659,-0.01099103948,-0.07314422284,-0.3376562441,0.01569608159,0.0786286734,0.00492149428,0.01097630359,0.06064733867,0.9540321984,0.7008899943,0.06802364,Maternal,72_hpf,7064.87,8.136614504,0.1495768023,0.07478840115,-0.3193378594,0.01463072403,-0.7191316294,-0.7191316294
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___RNAseq.g37197.t1,-0.7883185494,0.02010777054,0.1326666612,148,-20.08,2 22,675 703,25,60.00%,68.00%,yellow,0.417438715,0.4134437716,0.315693583,0.2403978223,-0.5022017298,-0.4671588278,-0.2415849113,-0.1823387278,0.02172341479,0.02314754427,0.08923957289,0.200676297,0.004685189245,0.00924821677,0.198394237,0.334850026,Maternal,1_hpf,0,9.096803529,0.08774705197,0.04387352598,-0.473843268,0.5020652247,-0.9476700271,-0.9476700271
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___RNAseq.g37197.t1,-0.7883185494,0.02010777054,0.1326666612,148,-20.08,2 22,675 703,25,60.00%,68.00%,yellow,0.417438715,0.4134437716,0.315693583,0.2403978223,-0.5022017298,-0.4671588278,-0.2415849113,-0.1823387278,0.02172341479,0.02314754427,0.08923957289,0.200676297,0.004685189245,0.00924821677,0.198394237,0.334850026,Maternal,4_hpf,692.28,9.037741671,0.5360585235,0.2680292618,-0.4587034276,0.4720828082,0.7094025764,0.7094025764
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___RNAseq.g37197.t1,-0.7883185494,0.02010777054,0.1326666612,148,-20.08,2 22,675 703,25,60.00%,68.00%,yellow,0.417438715,0.4134437716,0.315693583,0.2403978223,-0.5022017298,-0.4671588278,-0.2415849113,-0.1823387278,0.02172341479,0.02314754427,0.08923957289,0.200676297,0.004685189245,0.00924821677,0.198394237,0.334850026,Maternal,9_hpf,243.55,8.909090366,0.1783791166,0.08918955828,-0.4685169432,0.4067737045,-0.6126709901,-0.6126709901
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___RNAseq.g37197.t1,-0.7883185494,0.02010777054,0.1326666612,148,-20.08,2 22,675 703,25,60.00%,68.00%,yellow,0.417438715,0.4134437716,0.315693583,0.2403978223,-0.5022017298,-0.4671588278,-0.2415849113,-0.1823387278,0.02172341479,0.02314754427,0.08923957289,0.200676297,0.004685189245,0.00924821677,0.198394237,0.334850026,Maternal,14_hpf,1717.92,8.772565106,0.06150106842,0.03075053421,-0.4362731596,0.3374674323,-1.044681821,-1.044681821
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___RNAseq.g37197.t1,-0.7883185494,0.02010777054,0.1326666612,148,-20.08,2 22,675 703,25,60.00%,68.00%,yellow,0.417438715,0.4134437716,0.315693583,0.2403978223,-0.5022017298,-0.4671588278,-0.2415849113,-0.1823387278,0.02172341479,0.02314754427,0.08923957289,0.200676297,0.004685189245,0.00924821677,0.198394237,0.334850026,Maternal,22_hpf,8407.15,7.055688371,0.2910310991,0.1455155496,-0.2899828225,-0.5340952827,-0.1962807663,-0.1962807663
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___RNAseq.g37197.t1,-0.7883185494,0.02010777054,0.1326666612,148,-20.08,2 22,675 703,25,60.00%,68.00%,yellow,0.417438715,0.4134437716,0.315693583,0.2403978223,-0.5022017298,-0.4671588278,-0.2415849113,-0.1823387278,0.02172341479,0.02314754427,0.08923957289,0.200676297,0.004685189245,0.00924821677,0.198394237,0.334850026,Maternal,28_hpf,6298.52,7.328253002,0.8593259811,0.4296629905,-0.3360975761,-0.3957293972,1.904280873,1.904280873
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___RNAseq.g37197.t1,-0.7883185494,0.02010777054,0.1326666612,148,-20.08,2 22,675 703,25,60.00%,68.00%,yellow,0.417438715,0.4134437716,0.315693583,0.2403978223,-0.5022017298,-0.4671588278,-0.2415849113,-0.1823387278,0.02172341479,0.02314754427,0.08923957289,0.200676297,0.004685189245,0.00924821677,0.198394237,0.334850026,Maternal,48_hpf,12094.63,7.731965096,0.2160638656,0.1080319328,-0.2093393564,-0.1907872477,-0.4733786251,-0.4733786251
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___RNAseq.g37197.t1,-0.7883185494,0.02010777054,0.1326666612,148,-20.08,2 22,675 703,25,60.00%,68.00%,yellow,0.417438715,0.4134437716,0.315693583,0.2403978223,-0.5022017298,-0.4671588278,-0.2415849113,-0.1823387278,0.02172341479,0.02314754427,0.08923957289,0.200676297,0.004685189245,0.00924821677,0.198394237,0.334850026,Maternal,72_hpf,12845.22,7.871848783,0.1692138584,0.08460692921,-0.1929243036,-0.1197760888,-0.6465481026,-0.6465481026
Montipora_capitata_HIv3___Scaffold_7_451889,Montipora_capitata_HIv3___RNAseq.g39605.t1,-0.8480079298,0.007807907935,0.0905281665,166,-21.4,2 23,209 232,21,66.67%,80.95%,yellow,0.4782578968,-0.00517688503,0.5178708747,-0.05102667706,-0.04755841877,-0.2836607851,-0.3546757967,-0.2879621051,0.007512220886,0.978339905,0.003376566866,0.7888661891,0.8029271075,0.1287489445,0.05446235954,0.1228042842,Maternal,1_hpf,1164.82,6.017736723,0.244668757,0.1223343785,-0.4483691984,-1.061005537,-0.3676477104,-0.3676477104
Montipora_capitata_HIv3___Scaffold_7_451889,Montipora_capitata_HIv3___RNAseq.g39605.t1,-0.8480079298,0.007807907935,0.0905281665,166,-21.4,2 23,209 232,21,66.67%,80.95%,yellow,0.4782578968,-0.00517688503,0.5178708747,-0.05102667706,-0.04755841877,-0.2836607851,-0.3546757967,-0.2879621051,0.007512220886,0.978339905,0.003376566866,0.7888661891,0.8029271075,0.1287489445,0.05446235954,0.1228042842,Maternal,4_hpf,1384.56,5.00485352,0.8057472607,0.4028736304,-0.4435635872,-1.575189937,1.706240369,1.706240369
Montipora_capitata_HIv3___Scaffold_7_451889,Montipora_capitata_HIv3___RNAseq.g39605.t1,-0.8480079298,0.007807907935,0.0905281665,166,-21.4,2 23,209 232,21,66.67%,80.95%,yellow,0.4782578968,-0.00517688503,0.5178708747,-0.05102667706,-0.04755841877,-0.2836607851,-0.3546757967,-0.2879621051,0.007512220886,0.978339905,0.003376566866,0.7888661891,0.8029271075,0.1287489445,0.05446235954,0.1228042842,Maternal,9_hpf,1217.73,6.087134143,0.4110736621,0.205536831,-0.4472120814,-1.025776331,0.2474269124,0.2474269124
Montipora_capitata_HIv3___Scaffold_7_451889,Montipora_capitata_HIv3___RNAseq.g39605.t1,-0.8480079298,0.007807907935,0.0905281665,166,-21.4,2 23,209 232,21,66.67%,80.95%,yellow,0.4782578968,-0.00517688503,0.5178708747,-0.05102667706,-0.04755841877,-0.2836607851,-0.3546757967,-0.2879621051,0.007512220886,0.978339905,0.003376566866,0.7888661891,0.8029271075,0.1287489445,0.05446235954,0.1228042842,Maternal,14_hpf,5497.34,4.879051294,0.1368622027,0.06843110137,-0.3536190087,-1.639052722,-0.7661280057,-0.7661280057
Montipora_capitata_HIv3___Scaffold_7_451889,Montipora_capitata_HIv3___RNAseq.g39605.t1,-0.8480079298,0.007807907935,0.0905281665,166,-21.4,2 23,209 232,21,66.67%,80.95%,yellow,0.4782578968,-0.00517688503,0.5178708747,-0.05102667706,-0.04755841877,-0.2836607851,-0.3546757967,-0.2879621051,0.007512220886,0.978339905,0.003376566866,0.7888661891,0.8029271075,0.1287489445,0.05446235954,0.1228042842,Maternal,22_hpf,7356.25,4.847465333,0.9721502254,0.4860751127,-0.3129655148,-1.655087155,2.32130782,2.32130782
